Price,Close,High,Low,Open,Volume,EMA_20,EMA_50
Ticker,JMFINANCIL.NS,JMFINANCIL.NS,JMFINANCIL.NS,JMFINANCIL.NS,JMFINANCIL.NS,,
Date,,,,,,,
2011-01-24,20.18643569946289,20.75607001837802,20.008424805037496,20.435651223281514,434993,21.488786628158273,22.938092559327075
2011-01-25,20.044029235839844,20.578061993587525,19.972824596517047,20.364449433734666,345721,21.35119068603271,22.824599879974635
2011-01-27,19.509994506835938,20.29324274401759,19.331983605572628,20.00842557361937,485207,21.17583866896635,22.69461535553782
2011-01-28,18.47753143310547,19.581198438193894,18.050305013739987,19.40318754330122,1007021,20.91885702745579,22.529239515442434
2011-01-31,18.40633201599121,18.584342961294578,17.373867989985396,17.836696176151,1106335,20.67956893112583,22.36755686840513
2011-02-01,17.445070266723633,18.833555994464184,17.089048424545602,18.406329512227433,946773,20.371521439278,22.174518178143114
2011-02-02,17.480670928955078,17.836692751199504,17.409467650998568,17.765489473242994,629033,20.096202343056767,21.99044573699849
2011-02-03,17.729887008666992,17.836693286925158,17.0890479810025,17.516274452150668,504927,19.870838977876787,21.823365002554116
2011-02-04,17.231454849243164,18.157110942269604,17.089045592724332,17.801089159087844,513599,19.61946906086406,21.64329009458114
2011-02-07,16.87543487548828,17.30265997462229,16.48381005712815,17.2314566968436,362546,19.358132471780653,21.45631538010691
2011-02-08,16.44820785522461,17.160251473562337,16.37700322176775,17.089046840105482,379611,19.08099679401341,21.259919006582116
2011-02-09,14.952917098999023,16.661821638690093,14.59689526330857,16.270198162676802,725576,18.687846346869183,21.012585598441603
2011-02-10,14.917315483093262,15.380143598625317,14.205271810546863,15.024121762352117,987402,18.328748169366715,20.773555397839708
2011-02-11,17.12464714050293,17.37386265908284,14.952914817410818,15.130925708094281,1180850,18.2140718809035,20.630460956375522
2011-02-14,17.551870346069336,18.085902920644152,17.12464401478647,17.801085819160598,616010,18.15100506806215,20.509731912834106
2011-02-15,17.302658081054688,17.76548748465787,16.98223929177016,17.76548748465787,438342,18.070210116918584,20.383964311587853
2011-02-16,17.445070266723633,17.658682828784233,17.124650065517184,17.445070266723633,268918,18.010672988328587,20.268713564730433
2011-02-17,17.551870346069336,18.05030129225186,17.267053244585778,17.267053244585778,461402,17.96697749858961,20.162170693410392
2011-02-18,17.12464714050293,18.797949784550536,17.017840877715916,17.551873549766302,1600653,17.886755559724214,20.04305212270814
2011-02-21,16.91103744506836,17.338263925830038,16.733026524593956,17.089048365542762,260753,17.79383002499509,19.920228017702662
2011-02-22,16.626216888427734,17.302657434841848,16.4126030121007,16.768624781197158,364934,17.682628773893438,19.791051110672274
2011-02-23,16.55501365661621,16.911035455683226,16.41260439374325,16.55501365661621,347461,17.575236857962274,19.66414768110145
2011-02-24,15.736163139343262,16.448206708018382,15.664958510852683,16.448206708018382,316645,17.40008697999856,19.510109071620736
2011-02-25,15.451345443725586,16.092184361523337,15.273334557775362,15.8785704835139,391968,17.21449254797256,19.350941870526807
2011-02-28,15.949777603149414,16.377004067846777,15.558154136077535,15.629358773213012,431891,17.094043505608454,19.217562879649265
2011-03-01,16.946636199951172,17.053443820539204,15.98537847958139,16.09218474205411,680777,17.080004714593475,19.12850693142581
2011-03-03,16.733022689819336,16.94663520218796,16.48380718664579,16.94663520218796,307352,17.04695880747213,19.03456637293144
2011-03-04,16.66181755065918,17.338259415750045,16.555011297780407,16.94663467770763,346469,17.01027868777566,18.941517399509
2011-03-07,15.914175987243652,16.661821282986338,15.736165073198679,16.41260573170028,321792,16.90588795439166,18.822798128439768
2011-03-08,15.985379219055176,16.23459339031491,15.736163689680067,16.02098085548789,371260,16.818220455788186,18.71152679865998
2011-03-09,16.127788543701172,16.3057994577776,15.878572992371076,16.127788543701172,516002,16.752465035589424,18.610203729838066
2011-03-10,16.34139633178711,17.160245958064863,15.98537463704765,16.16338548441738,772239,16.7133156352273,18.521230890698813
2011-03-11,15.771763801574707,16.590613583413393,15.736162168583336,16.198990188047354,492233,16.62364403202229,18.413408651909634
2011-03-14,15.84296703338623,16.020977898929896,15.629354537979882,15.878568663248915,399517,16.549293841676,18.312607019810677
2011-03-15,15.130928993225098,15.664961781221278,14.881713420537091,15.664961781221278,636437,16.41421147515687,18.1878353324936
2011-03-16,17.69428825378418,17.943503849099734,15.41574760820729,15.629361557670224,4754710,16.53612354931185,18.16848054509323
2011-03-17,17.231454849243164,18.22831557052902,17.089045592724332,17.694282895756384,2629176,16.602345577876736,18.131734439373624
2011-03-18,16.768627166748047,17.58747843865415,16.661820892447608,17.516273803082033,823434,16.618181919674004,18.07827925221184
2011-03-21,17.017841339111328,17.445067759957855,15.914174330196868,16.80422880774574,915970,16.656244721525177,18.036693451698095
2011-03-22,16.98224449157715,17.694288274384444,16.804233545875324,17.445072678778743,1086763,16.687292318672984,17.99534251208551
2011-03-23,16.83983039855957,17.302658454023973,16.55501323812881,16.626217867765337,606618,16.701819754852657,17.95002831155508
2011-03-24,16.91103744506836,17.195854646204296,16.804231164406826,17.017843725729893,457978,16.721745249158914,17.909283571692857
2011-03-25,16.946636199951172,17.195851717797726,16.626217412533016,17.01784082763809,584070,16.743163434948652,17.871532694369655
2011-03-28,16.66181755065918,17.445065668628818,16.59061292936827,17.445065668628818,646516,16.735416207873463,17.82409288481238
2011-03-29,16.37700080871582,16.946635076207674,16.234591562785248,16.733022565427035,681536,16.701281407953687,17.76734417594585
2011-03-30,18.05030059814453,18.51312854002208,16.376998323865685,16.376998323865685,2368514,16.8297594260671,17.778440506228154
2011-03-31,17.12464714050293,18.370723375287167,17.017840877715916,17.87229369624266,751199,16.857843970299083,17.75280155070952
2011-04-01,17.872295379638672,18.299521829142613,16.875434569539777,17.124648753477917,721908,16.954458390236187,17.757487583216548
2011-04-04,18.299522399902344,18.83355513890982,17.694285024070773,17.94350057389736,1394747,17.082559724490107,17.77874385053756
2011-04-05,20.044029235839844,20.3288464350155,18.085909124098347,18.4419309625968,3632970,17.36460443985675,17.867578571529805
2011-04-06,19.972824096679688,20.613664476431744,19.118372520536116,20.115233371761366,2937237,17.613006311935123,17.9501372195749
2011-04-07,21.361310958862305,21.646128166690687,19.652406353776435,20.079632844576796,3713324,17.96998770688057,18.08390873876264
2011-04-08,20.756067276000977,22.00214337234204,20.364443903254138,21.361304508703956,1675005,18.23532861822537,18.188699269634732
2011-04-11,19.58119773864746,20.649263069846416,19.438788484574815,20.57805844281009,970321,18.36350662969414,18.24330705273327
2011-04-13,21.07649040222168,21.43251219496828,18.94035964574209,19.367586068661083,2074879,18.621886036601527,18.354412282124972
2011-04-15,20.756067276000977,21.788530870501067,20.435648523239514,21.147692006862982,1585678,18.825141392734807,18.448594830904423
2011-04-18,23.070213317871094,23.995869438229654,20.61366239813554,20.756070300743968,8106415,19.2294339570335,18.629834771569783
2011-04-19,22.749794006347656,24.17388123408484,22.251362933393477,23.319428354196365,5987134,19.56470634268247,18.7914018003846
2011-04-20,23.034608840942383,23.746652424479777,22.607383777312233,23.10581482903455,2553986,19.895173247278652,18.957802076484906
2011-04-21,22.42937469482422,23.390632523824312,21.85974032518598,23.034610703271547,2808231,20.136525766092518,19.09394217916488
2011-04-25,21.7529296875,22.571780848144694,21.57491880181468,22.215759076774056,1437486,20.290468996702756,19.19821619909959
2011-04-26,21.112091064453125,22.180156393428312,20.96968316879228,21.574919102052647,1360148,20.368718717440885,19.273270115387966
2011-04-27,21.859743118286133,22.500582205540397,20.756074518683466,21.00529009653669,2423838,20.510721041330907,19.37470042922711
2011-04-28,21.218896865844727,22.21575890444188,21.14769359861516,22.037748020137425,933192,20.57816635795127,19.447021858114077
2011-04-29,20.364444732666016,21.64612251214291,20.15083086400972,21.361305378716402,1013903,20.557811917447914,19.482999225743566
2011-05-02,20.044029235839844,20.75607291283675,19.937222955913413,20.578061993587525,792510,20.50888023348524,19.505000402610086
2011-05-03,19.15397071838379,20.43564988946158,19.08276609363804,20.257639006654824,873818,20.379841232047006,19.49123453264043
2011-05-04,18.441926956176758,19.082765854631695,18.299519066584125,19.082765854631695,1063574,20.19527796767841,19.450085215916367
2011-05-05,18.299522399902344,19.509995793449995,18.08590848943006,18.904758417618428,1400653,20.014729818366405,19.404965105484443
2011-05-06,18.833555221557617,19.331984965282576,18.370725759227703,18.477533393990296,911973,19.90223699962271,19.382556874742217
2011-05-09,18.904754638671875,20.115229148368453,18.548732883833495,20.115229148368453,433188,19.807238679532155,19.363819532151226
2011-05-10,18.762351989746094,19.296384771096843,18.58434106262918,19.011567559332896,471318,19.707725661457292,19.340232569703968
2011-05-11,19.26077651977539,19.937218401648853,19.118368631775606,19.581196644476552,1633159,19.665159076535204,19.337116646177357
2011-05-12,18.40633201599121,19.082772793274565,18.228321070687844,19.082772793274565,780229,19.54527078505482,19.300615288130842
2011-05-13,18.619937896728516,19.047164283112977,18.299519125526604,18.370722391494645,665253,19.45714384330946,19.273922057095454
2011-05-16,18.1571102142334,18.584336608544298,18.08590558882904,18.513131983139935,417004,19.333331116730786,19.230125514238118
2011-05-17,17.943500518798828,18.619941171261882,17.694284969737502,18.085908433894243,578620,19.20096629788012,19.17966963206403
2011-05-18,17.516271591186523,18.157110514181642,17.37386233802526,18.085905887601008,453326,19.040519182956924,19.114438336343344
2011-05-19,17.26705551147461,17.80108815615939,17.160249254160703,17.51627101728389,389204,18.87161788091099,19.041991951054378
2011-05-20,17.3382625579834,17.587478098609612,17.124648655397174,17.26705792378799,416454,18.72558404063217,18.975179033679048
2011-05-23,17.12464714050293,18.01470159392024,17.089045505612365,17.16025013350881,500358,18.573113859667483,18.90260915551528
2011-05-24,17.160249710083008,17.409465222513575,17.053443449931418,17.160249710083008,398174,18.438555369230865,18.83428133412578
2011-05-25,16.91103744506836,17.480671847340233,16.768628165442617,17.124650006391427,367177,18.293077471691582,18.758860005143138
2011-05-26,17.12464714050293,17.62307817766275,16.98223924282535,16.98223924282535,606315,18.18179839253076,18.69477322613764
2011-05-27,17.195850372314453,17.516270492776762,17.053442486198588,17.302656626430156,538103,18.087898581081586,18.635991937752422
2011-05-30,17.302658081054688,17.516271965359692,17.195851817959845,17.302658081054688,364202,18.013113771555215,18.583704335528985
2011-05-31,17.90789794921875,18.01470422762055,17.30266056078787,17.30266056078787,712067,18.00309321704698,18.557202124301135
2011-06-01,18.12150764465332,18.335120151718524,17.729882904213515,18.014700033005518,847588,18.01437078158092,18.54011606627573
2011-06-02,17.69428825378418,18.050310144773334,17.516277308289602,17.80109454945778,604964,17.983886731314563,18.506946348138808
2011-06-03,18.05030059814453,18.79794563055326,17.872289746798167,17.943494358959715,1550557,17.990211861488845,18.489038671668446
2011-06-06,17.765485763549805,18.01469990058897,17.516270268395452,17.943496637500743,397483,17.968809375970842,18.460664047820657
2011-06-07,17.836688995361328,17.97909823751844,17.44506561660205,17.765485732397956,443314,17.95622648257946,18.436194437920292
2011-06-08,17.765485763549805,18.121507511451682,17.623076521142977,17.65867815268709,420106,17.93806069981473,18.40989213696459
2011-06-09,17.658681869506836,18.0147036923446,17.516273955241015,17.765489502850546,367997,17.91145319216636,18.380432910789775
2011-06-10,17.409469604492188,17.80109310965842,17.26706031636867,17.58748053558877,349598,17.863645231435484,18.342355918385948
2011-06-13,17.409469604492188,17.58748053558877,17.195855672306912,17.231458673395604,314179,17.820390409821837,18.305772141370507
2011-06-14,17.445070266723633,17.72988746884295,17.267059345634618,17.338263985693334,395342,17.784645634288673,18.272019126678476
2011-06-15,17.516271591186523,18.05030425336834,17.33826070379259,17.516271591186523,827199,17.759086201612277,18.24238196842389
2011-06-16,17.08904457092285,17.51627095681897,17.017839946920958,17.373861708815184,630903,17.69527271297519,18.197153050874828
2011-06-17,16.768627166748047,17.302659896365697,16.626219253719285,17.01784271219271,431870,17.607020756191652,18.141132427967896
2011-06-20,15.629356384277344,16.768624971846616,15.237731618949532,16.768624971846616,572924,17.41867176839029,18.0426314066467
2011-06-21,15.486949920654297,16.092187315613316,15.308939002026086,15.664960839282507,481556,17.2346982590821,17.94240860327445
2011-06-22,15.415745735168457,15.7361659413734,15.308939452471998,15.700562941730867,292519,17.061464685376038,17.843323784917352
2011-06-23,15.486949920654297,15.771767118836328,15.344540642505518,15.344540642505518,365205,16.91151089825968,17.75091696671096
2011-06-24,15.914175987243652,15.98538062448474,15.486949521912619,15.486949521912619,541235,16.81652662102006,17.678887908692634
2011-06-27,15.985379219055176,16.305798021295708,15.70056069513198,15.70056069513198,482049,16.73736972559483,17.612475803216654
2011-06-28,16.16338539123535,16.483804099784656,16.09218078107496,16.16338539123535,444060,16.68270455089393,17.555648728236996
2011-06-29,16.37700080871582,16.519410054646396,16.16338829793518,16.37700080871582,442289,16.65358990878173,17.50942724119695
2011-06-30,16.305803298950195,16.733029864998862,16.198996996966983,16.483814254960823,393220,16.62046737451206,17.462226302285313
2011-07-01,16.34139633178711,16.590610431612742,16.27019172121622,16.37699795801506,307325,16.593889179966826,17.41827218579519
2011-07-04,16.092187881469727,16.697425297710968,15.985381598160231,16.4838113729764,865644,16.546108103919483,17.36626887974321
2011-07-05,16.626216888427734,16.946635665745386,16.0209796093407,16.127785868446583,1185964,16.55373751196789,17.337247233024957
2011-07-06,16.44820785522461,16.87543429785033,16.37700322176775,16.5906157640229,385781,16.54368706846853,17.302382943699453
2011-07-07,16.59061622619629,16.804230132517613,16.412605316652915,16.412605316652915,446560,16.54815651206165,17.274470523405213
2011-07-08,16.37700080871582,16.80422718839232,16.305796185750534,16.733022565427035,389648,16.531855968885857,17.23927563263308
2011-07-11,16.198991775512695,16.44820730522058,16.127787144436816,16.270196406588575,195194,16.500154617136033,17.19848018725581
2011-07-12,15.486949920654297,16.270198234241526,15.273337361546655,16.270198234241526,550367,16.40365893175682,17.13136135327144
2011-07-13,16.270200729370117,16.483813321236475,15.451350649728099,15.451350649728099,546742,16.39094862676761,17.097590348412567
2011-07-14,16.44820785522461,16.5906157640229,16.092186046055744,16.270196950640177,572440,16.39640188662066,17.07212436828755
2011-07-15,15.949777603149414,16.590616621137713,15.842971326503946,16.412605707356768,637758,16.35386624057578,17.028110769654685
2011-07-18,16.056583404541016,16.270197309624752,15.842970857572732,16.020981766084784,315651,16.32555358952485,16.990011657297288
2011-07-19,16.98224449157715,17.51627732868262,16.02098511316415,16.02098511316415,1434213,16.3880955801965,16.989707062563166
2011-07-20,16.653554916381836,17.71266316824338,16.470950141451492,17.71266316824338,524578,16.41337742173796,16.976524625458016
2011-07-21,16.543991088867188,16.872680216347923,16.43442851076153,16.543991088867188,322395,16.42581681860741,16.959562525983866
2011-07-22,16.98223876953125,17.34744820543515,16.507466781488873,16.909196603717785,984082,16.478809385362062,16.960451790436704
2011-07-25,16.945720672607422,17.164845806488636,16.726594145562583,16.982241063866415,322357,16.523277127004476,16.95987409954144
2011-07-26,16.653554916381836,17.091806654847435,16.543992330056405,16.982244068522004,299862,16.535684535516605,16.94786158255479
2011-07-27,16.763111114501953,17.091798720902776,16.39790173417,16.872673649968895,372557,16.557344209705686,16.94061646616056
2011-07-28,16.43442153930664,16.76311052735804,16.361379387165975,16.76311052735804,263368,16.5456372887153,16.92076568471531
2011-07-29,15.923133850097656,16.543990286815657,15.85009306367741,16.06921820926555,510370,16.486351246942192,16.88164286767148
2011-08-01,15.70400619506836,16.251820364663768,15.557921859244193,16.032695254090996,257514,16.41184219438278,16.835461037373317
2011-08-02,15.850090980529785,17.12832407918014,15.7405270289718,16.47094594248629,2195415,16.35834207877773,16.796819074359846
2011-08-03,15.70400619506836,15.959653086178912,15.229234193385034,15.630964027156276,579346,16.296024375567317,16.753963667328804
2011-08-04,15.302278518676758,16.215302263391035,15.156194162257004,15.557924052665816,663813,16.201381913006312,16.697034837969902
2011-08-05,14.24316692352295,15.26575298811757,13.695352811079758,15.26575298811757,1533598,16.01488524734123,16.600804723677864
2011-08-08,13.7318754196167,14.2431692313405,13.147540828929692,13.87795976387023,649227,15.797455739938894,16.488297692146055
2011-08-09,13.877959251403809,14.24316870538812,12.964935616443032,13.330145070427342,848726,15.6146465505546,16.385931478783615
2011-08-10,14.316208839416504,14.827501166403657,13.98751982029645,14.425771381402086,323195,15.490985816160496,16.304765885082944
2011-08-11,14.060562133789062,14.38925115651959,13.87795743075284,14.316208996672437,288877,15.35475498926798,16.216757894836125
2011-08-12,13.914480209350586,14.352731850711363,13.804917647301282,14.170127116241336,296708,15.21758596260918,16.12647249540532
2011-08-16,13.43970775604248,14.133606282489488,13.257103027310482,14.024043723882992,293193,15.048264228650446,16.021109172293052
2011-08-17,13.257102966308594,13.877959319773257,12.344079326849826,13.51274986398975,1023135,14.877677441760746,15.912716772058369
2011-08-18,13.147539138793945,13.549268944102852,13.001454813319771,13.257101686317885,447321,14.712902365287716,15.80427843349898
2011-08-19,13.001457214355469,13.330146310791115,12.63624772638859,12.964936822824235,422491,14.549907589008454,15.69436387588551
2011-08-22,13.184060096740723,13.330144428565722,12.928414605792131,12.928414605792131,232520,14.419826875459146,15.595920590428852
2011-08-23,13.3301420211792,13.804913924122808,13.147537335957566,13.3301420211792,269638,14.316047365527721,15.50706652888965
2011-08-24,13.220582962036133,13.512750256517311,13.14754079012495,13.403187695232313,166678,14.211717422338047,15.417400506660101
2011-08-25,13.037980079650879,13.476231780166591,12.96493789737097,13.476231780166591,141878,14.099932913510699,15.324089901679347
2011-08-26,12.636247634887695,13.111021080337645,12.490164676656933,13.03797890464045,250370,13.960534315546603,15.218684322589478
2011-08-29,13.36666488647461,13.512749219081408,12.709288176070906,12.709288176070906,214095,13.903975322301651,15.146056109408503
2011-08-30,13.147539138793945,13.62231110683994,13.074496976056858,13.439706396578913,288254,13.831933781015202,15.067682894874599
2011-09-02,13.184060096740723,13.439706980852753,13.074497544453692,13.403186594478223,144695,13.770231525370013,14.993815334163466
2011-09-05,13.220582962036133,13.366665912694945,13.037978228839954,13.037978228839954,185052,13.71788404314774,14.924276809766315
2011-09-06,13.293624877929688,13.512749996279622,13.074498366416226,13.184060925591194,274150,13.677478408365069,14.860329675184486
2011-09-07,13.804917335510254,14.133606407398117,13.293624926440115,13.439707874818641,494870,13.689615449045563,14.818940955981576
2011-09-08,13.768394470214844,14.097082089818837,13.622310154948659,13.804914852449748,234693,13.697118212966448,14.777743054578961
2011-09-09,13.47623062133789,13.951002675585766,13.403188445338918,13.76839793217015,265687,13.676081299478014,14.726703351314606
2011-09-12,13.184060096740723,13.476228760390722,13.11101932399166,13.439706980852753,270192,13.629222137312558,14.666207537409749
2011-09-13,13.147539138793945,13.512748559315998,13.111018754007091,13.1840595235808,178107,13.58334756602507,14.60665191393462
2011-09-14,13.220582962036133,13.366665912694945,13.111020400751135,13.14754079012495,179046,13.548798556121362,14.55229626876213
2011-09-15,13.257102966308594,13.366665524410942,13.147540408206243,13.220582577995648,127282,13.521018023758241,14.501504374548267
2011-09-16,13.3301420211792,13.695351391622465,13.220579488678856,13.3301420211792,226129,13.502839356845952,14.455568595984776
2011-09-19,13.293624877929688,13.87795945563853,13.184060925591194,13.87795945563853,110937,13.482914168377736,14.41000217566889
2011-09-20,13.622315406799316,13.951004546287065,13.293627660475385,13.293627660475385,285245,13.496190476798839,14.37911249845832
2011-09-21,13.622315406799316,14.133609314188298,12.964938520987635,12.964938520987635,270287,13.508202374894122,14.349434181138358
2011-09-22,13.184060096740723,13.731874251339315,13.11101932399166,13.476228760390722,205513,13.477331681736656,14.303733236652176
2011-09-23,12.818849563598633,13.037976042588317,12.745808797098725,12.96493388292509,243102,13.414619099056845,14.245502504375567
2011-09-26,12.34407901763916,12.928414968153666,12.124953906923395,12.855372800193917,255476,13.31266290082659,14.170936877444728
2011-09-27,12.52668571472168,12.782332646280018,12.41712314210059,12.636248287342768,143385,13.237807930721361,14.106456439690884
2011-09-28,12.271038055419922,12.599727146953727,12.234517664433328,12.599727146953727,131828,13.145734609264082,14.034479248150847
2011-09-29,12.307558059692383,12.4901627745449,12.051911180266176,12.271036280823832,80606,13.065908271209635,13.966756848603456
2011-09-30,12.124954223632812,12.563205849675157,12.088432442117233,12.344079340072227,169185,12.976293600011843,13.89452929468304
2011-10-03,11.832785606384277,12.051910698176693,11.759743444732354,12.051910698176693,113272,12.867388076809219,13.813676601024264
2011-10-04,11.540618896484375,12.051911993245088,11.39453525406442,11.759744708405181,157559,12.741029107254471,13.724537083199172
2011-10-05,11.686702728271484,11.942349629085129,11.358014353355202,11.686702728271484,132584,12.640617071160854,13.64462201045691
2011-10-07,11.650179862976074,12.124952506723819,11.577138400032954,12.05191034719904,270459,12.546289718000398,13.566408592908642
2011-10-10,11.832785606384277,11.905826374872845,11.650180202254468,11.68670128308043,75449,12.47833694546553,13.498423377750823
2011-10-11,11.7962646484375,12.124953702122795,11.723222481711495,11.94234898188951,106215,12.413377679081908,13.431672055032655
2011-10-12,11.869306564331055,11.94234872951347,11.759744013139144,11.759744013139144,105801,12.361561382438971,13.37040282010318
2011-10-13,11.759747505187988,12.271040026965998,11.029328422793254,11.905830485768632,775387,12.304245775081736,13.307239866577094
2011-10-14,12.01539134979248,12.124953905134197,11.686702290603856,11.686702290603856,143073,12.276735829816092,13.256579140428679
2011-10-17,11.905827522277832,12.197996197042814,11.869307134513955,12.051911859660322,256104,12.241411229098162,13.203608488736489
2011-10-18,11.540618896484375,11.832786877906035,11.467576726983522,11.796265096573855,173186,12.174669102182563,13.138393210608955
2011-10-19,11.723223686218262,11.942350208910508,11.613661121453937,11.686703295684685,139004,12.131674300662153,13.082896366515202
2011-10-20,11.504097938537598,11.686702667720734,11.248451039048502,11.686702667720734,126713,12.071905123316958,13.020982702672944
2011-10-21,11.504097938537598,11.723223056291953,11.138888480171325,11.431055768231639,121113,12.017828248576066,12.961497025648029
2011-10-24,11.394536018371582,11.832787671609642,11.321493843971306,11.723223713427428,330554,11.958467083794687,12.900047574382286
2011-10-25,11.211932182312012,11.613662084136012,11.138890002026637,11.394536936443597,152896,11.887368521748717,12.833846970771688
2011-10-28,12.124954223632812,12.197996393500455,11.467576784569294,11.467576784569294,429873,11.909995731451964,12.806047255197615
2011-10-31,13.84144115447998,14.243171063096701,12.05191397646644,12.271039127863972,1497856,12.09394291459749,12.846650937522414
2011-11-01,13.403185844421387,14.24316722250027,13.330143682596406,13.768395260382933,639237,12.21863271743786,12.868475835832177
2011-11-02,13.074498176574707,13.403187242490574,12.818851280102756,13.220582515462539,325185,12.300143713546131,12.876555143312276
2011-11-03,13.622315406799316,13.987524942601784,12.928418124672916,12.928418124672916,411098,12.426064827189292,12.905800643841179
2011-11-04,13.512747764587402,13.950999322071546,13.366663447704923,13.585789923028642,191695,12.529558440274826,12.92960249171358
2011-11-08,13.549267768859863,13.804914619683556,13.439705230839213,13.512747387240733,132418,12.626673614425783,12.953903090817356
2011-11-09,12.891897201538086,13.804921102400046,12.818855010836346,13.804921102400046,159547,12.651933003674575,12.951471487316208
2011-11-11,12.271038055419922,12.81885227920052,12.124955098309933,12.782331888213925,331400,12.61565729431699,12.924787823320276
2011-11-14,11.905827522277832,12.70928859155455,11.832786746750077,12.636246422863305,234916,12.548054458884689,12.884828595828417
2011-11-15,11.650179862976074,12.124952506723819,11.577138400032954,12.124952506723819,264187,12.462542592607678,12.836410998461659
2011-11-16,11.686702728271484,11.978870017845566,11.394535438697403,11.686702728271484,183468,12.388653081718518,12.791324399630673
2011-11-17,11.613658905029297,11.94234792975676,11.540617441320045,11.94234792975676,104598,12.31484411251002,12.74514143905807
2011-11-18,11.43105411529541,11.68670097781784,11.065844709738602,11.68670097781784,144212,12.230673636584818,12.693608602832084
2011-11-21,11.175409317016602,11.650181323711038,11.102367148333576,11.577139851609758,131537,12.130172272816417,12.63407137593736
2011-11-22,11.029325485229492,11.540618567411009,10.883241150393285,11.321492761738435,248370,12.025329721617661,12.571140164537052
2011-11-23,10.91976261138916,11.65018152447983,10.700636798145608,11.65018152447983,222304,11.920037615881613,12.506380260492037
2011-11-24,11.029325485229492,11.284971678029384,10.810199679556916,11.029325485229492,162371,11.835207889152839,12.448456543815075
2011-11-25,11.467575073242188,11.86930555439974,10.81019842886194,11.102365671568348,394137,11.80019524001849,12.40999060379261
2011-11-28,12.124954223632812,12.782330966114573,11.723222985942531,11.832786937325753,334424,11.831124667029378,12.39881270653144
2011-11-29,11.577140808105469,13.074499120582557,11.358014980534103,12.380601943673206,450993,11.806935728084245,12.366590279142187
2011-11-30,11.138888359069824,11.613660371151575,11.1023672743139,11.613660371151575,192096,11.74331216913049,12.318445105806017
2011-12-01,11.2849702835083,11.759742919893277,11.211928821697906,11.759742919893277,223113,11.699660560975996,12.277916681402186
2011-12-02,11.358014106750488,11.431055579267253,11.175409380585952,11.21193046513521,206586,11.667122803430711,12.241842070631531
2011-12-05,11.2849702835083,11.504096062102779,11.102365584109844,11.321491362704322,116161,11.630727325342862,12.204317686822778
2011-12-07,11.211932182312012,11.467578420147117,11.138890002026637,11.467578420147117,297373,11.590842073625637,12.165400608214513
2011-12-08,10.883240699768066,11.284971210770342,10.846720314152892,11.211929742958285,236365,11.523451466591583,12.115119827491124
2011-12-09,10.883240699768066,11.065845414170765,10.627594517553314,10.81019923195601,118996,11.46247901260839,12.06681084209022
2011-12-12,10.664116859436035,11.102367807821345,10.591074686414256,10.883241985337797,105524,11.386444521830072,12.011803234927312
2011-12-13,10.481513023376465,11.029327278328228,10.40847084408349,10.664117775027053,134805,11.300260569596395,11.951791854082181
2011-12-14,10.22586441040039,10.55455276998977,10.079780772425304,10.408469132014684,193975,11.197937125863442,11.88410842491819
2011-12-15,9.787613868713379,10.225865527078017,9.458925473230805,10.225865527078017,452216,11.063620625182484,11.801892952125845
2011-12-16,9.203278541564941,10.079781093956422,8.984152729321632,9.787613112104758,333061,10.88644518864748,11.69998650465287
2011-12-19,8.874588966369629,9.495445282718526,8.801547497528516,9.057193683344986,171268,10.694839834144828,11.589186601190782
2011-12-20,8.655464172363281,9.130236174821292,8.472859448866854,8.8745892832936,266920,10.500613580641822,11.474138662805391
2011-12-21,8.838068962097168,9.057194074669734,8.618943152942858,8.765026793518484,166830,10.342275997923284,11.370763380424677
2011-12-22,8.9476318359375,9.422403858803516,8.545901287660687,8.765027104591837,326156,10.20945274440083,11.2757386139742
2011-12-23,8.9476318359375,9.130236567283163,8.83806927576281,8.9476318359375,210264,10.08927932454718,11.184440308953153
2011-12-26,9.093716621398926,9.458926129861387,8.911111867167696,9.130237711561543,137801,9.99446382900925,11.10245114473534
2011-12-27,8.911111831665039,9.130237675185871,8.838070348212664,9.057195495151642,81428,9.891287448309802,11.016516269712975
2011-12-28,8.838068962097168,9.057194074669734,8.618943152942858,8.911110434094109,164649,9.79098092581336,10.931086963531962
2011-12-29,9.020673751831055,9.605008318335589,8.691984687445068,8.76502685654901,3738162,9.717618337815045,10.85616879836722
2011-12-30,8.691984176635742,9.276319405381894,8.582421626000336,8.947631056893968,289360,9.619938893893208,10.77129881320128
2012-01-02,8.545900344848633,8.874588685692485,8.399816715204885,8.691983974492379,201596,9.517649508269916,10.684028285030589
2012-01-03,8.765026092529297,8.947630802790323,8.545900300899726,8.545900300899726,873815,9.44597108772319,10.608773297089362
2012-01-04,8.838068962097168,9.312840968113388,8.765026793518484,9.13023624324842,1087743,9.388075647187378,10.539333911403395
2012-01-05,8.838068962097168,9.13023624324842,8.545900984364172,8.545900984364172,434234,9.335694058131168,10.472617638881582
2012-01-06,8.874588966369629,8.911110049081042,8.691984249394272,8.7650264148171,251296,9.291779287487213,10.409949847802682
2012-01-09,9.166757583618164,9.422403787621745,8.838069208995407,9.130236498308577,418018,9.279872458547302,10.361197209991525
2012-01-10,9.458925247192383,9.568488507456232,9.23979942324648,9.276320510001094,1084686,9.296925105084929,10.325813995764108
2012-01-11,9.678050994873047,10.33542776494869,9.276320436901582,9.276320436901582,2729402,9.333222808874273,10.300411525140929
